2021-07-11 13:41:14,944 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 13:41:14,977 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 13:41:17,472 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 13:41:17,472 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 13:42:01,996 INFO  [DNFCalculating] 计算线程:1354: 开始计算
2021-07-11 13:42:08,044 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=5000, speed=901.27/s totalWork=7
2021-07-11 13:42:08,059 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=6000, speed=1078.72/s totalWork=7
2021-07-11 13:42:08,565 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=6100, speed=1005.26/s totalWork=7
2021-07-11 13:42:08,567 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=6200, speed=1021.41/s totalWork=7
2021-07-11 13:42:08,579 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=4 sync_batch_size=100 processed_result=7000, speed=1150.90/s totalWork=7
2021-07-11 13:42:09,087 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=7400, speed=1122.77/s totalWork=7
2021-07-11 13:42:09,090 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=7500, speed=1137.60/s totalWork=7
2021-07-11 13:42:09,097 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=4 sync_batch_size=100 processed_result=8000, speed=1212.13/s totalWork=7
2021-07-11 13:42:09,610 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=8500, speed=1194.89/s totalWork=7
2021-07-11 13:42:09,612 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=8600, speed=1208.61/s totalWork=7
2021-07-11 13:42:09,618 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=9000, speed=1263.77/s totalWork=7
2021-07-11 13:42:10,133 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=14 sync_batch_size=100 processed_result=9600, speed=1257.14/s totalWork=7
2021-07-11 13:42:10,135 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=13 sync_batch_size=100 processed_result=9700, speed=1269.84/s totalWork=7
2021-07-11 13:42:10,140 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=10000, speed=1308.33/s totalWork=7
2021-07-11 13:42:10,153 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=11000, speed=1436.64/s totalWork=7
2021-07-11 13:42:10,656 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=11000, speed=1348.17/s totalWork=7
2021-07-11 13:42:10,658 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=11100, speed=1360.10/s totalWork=7
2021-07-11 13:42:10,671 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=12000, speed=1468.06/s totalWork=7
2021-07-11 13:42:11,179 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=12000, speed=1382.17/s totalWork=7
2021-07-11 13:42:11,181 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=12100, speed=1393.37/s totalWork=7
2021-07-11 13:42:11,195 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=13000, speed=1494.54/s totalWork=7
2021-07-11 13:42:11,701 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=13200, speed=1434.04/s totalWork=7
2021-07-11 13:42:11,704 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=13300, speed=1444.56/s totalWork=7
2021-07-11 13:42:11,713 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=14000, speed=1519.07/s totalWork=7
2021-07-11 13:42:12,225 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=14300, speed=1469.99/s totalWork=7
2021-07-11 13:42:12,227 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=14400, speed=1479.96/s totalWork=7
2021-07-11 13:42:12,236 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=15000, speed=1540.21/s totalWork=7
2021-07-11 13:42:12,747 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=15600, speed=1521.88/s totalWork=7
2021-07-11 13:42:12,749 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=15700, speed=1531.36/s totalWork=7
2021-07-11 13:42:12,754 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=16000, speed=1559.81/s totalWork=7
2021-07-11 13:42:13,270 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=16700, speed=1550.09/s totalWork=7
2021-07-11 13:42:13,273 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=16800, speed=1558.97/s totalWork=7
2021-07-11 13:42:13,277 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=17000, speed=1576.99/s totalWork=7
2021-07-11 13:42:13,793 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=17800, speed=1575.73/s totalWork=7
2021-07-11 13:42:13,796 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=17900, speed=1584.16/s totalWork=7
2021-07-11 13:42:13,797 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=18000, speed=1592.80/s totalWork=7
2021-07-11 13:42:14,315 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=8 sync_batch_size=100 processed_result=18900, speed=1599.15/s totalWork=7
2021-07-11 13:42:14,318 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=19000, speed=1607.29/s totalWork=7
2021-07-11 13:42:14,838 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=13 sync_batch_size=100 processed_result=19700, speed=1596.24/s totalWork=7
2021-07-11 13:42:14,840 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=12 sync_batch_size=100 processed_result=19800, speed=1604.09/s totalWork=7
2021-07-11 13:42:14,844 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=20000, speed=1619.77/s totalWork=7
2021-07-11 13:42:14,858 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=21000, speed=1698.78/s totalWork=7
2021-07-11 13:42:15,360 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=21000, speed=1632.49/s totalWork=7
2021-07-11 13:42:15,362 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=21100, speed=1640.02/s totalWork=7
2021-07-11 13:42:15,375 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=22000, speed=1708.26/s totalWork=7
2021-07-11 13:42:15,883 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=22000, speed=1643.44/s totalWork=7
2021-07-11 13:42:15,886 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=22100, speed=1650.61/s totalWork=7
2021-07-11 13:42:15,898 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=23000, speed=1716.17/s totalWork=7
2021-07-11 13:42:16,406 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=23200, speed=1667.95/s totalWork=7
2021-07-11 13:42:16,408 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=23300, speed=1674.90/s totalWork=7
2021-07-11 13:42:16,418 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=3 sync_batch_size=100 processed_result=24000, speed=1723.93/s totalWork=7
2021-07-11 13:42:16,929 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=24300, speed=1683.75/s totalWork=7
2021-07-11 13:42:16,931 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=24400, speed=1690.44/s totalWork=7
2021-07-11 13:42:16,940 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=25000, speed=1730.88/s totalWork=7
2021-07-11 13:42:17,452 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=25500, speed=1705.07/s totalWork=7
2021-07-11 13:42:17,454 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=25600, speed=1711.48/s totalWork=7
2021-07-11 13:42:17,460 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=26000, speed=1737.58/s totalWork=7
2021-07-11 13:42:17,974 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=26600, speed=1718.61/s totalWork=7
2021-07-11 13:42:17,976 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=26700, speed=1724.85/s totalWork=7
2021-07-11 13:42:17,981 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=27000, speed=1743.72/s totalWork=7
2021-07-11 13:42:18,528 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=27700, speed=1727.88/s totalWork=7
2021-07-11 13:42:18,530 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=27800, speed=1733.90/s totalWork=7
2021-07-11 13:42:18,533 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=28000, speed=1746.00/s totalWork=7
2021-07-11 13:42:19,051 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=28900, speed=1745.79/s totalWork=7
2021-07-11 13:42:19,053 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=29000, speed=1751.58/s totalWork=7
2021-07-11 13:42:19,068 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=30000, speed=1810.35/s totalWork=7
2021-07-11 13:42:19,573 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=30000, speed=1756.77/s totalWork=7
2021-07-11 13:42:19,575 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=30100, speed=1762.42/s totalWork=7
2021-07-11 13:42:19,588 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=31000, speed=1813.75/s totalWork=7
2021-07-11 13:42:20,097 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=31100, speed=1766.99/s totalWork=7
2021-07-11 13:42:20,100 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=31200, speed=1772.47/s totalWork=7
2021-07-11 13:42:20,112 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=3 sync_batch_size=100 processed_result=32000, speed=1816.63/s totalWork=7
2021-07-11 13:42:20,619 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=32300, speed=1782.33/s totalWork=7
2021-07-11 13:42:20,621 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=32400, speed=1787.65/s totalWork=7
2021-07-11 13:42:20,630 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=4 sync_batch_size=100 processed_result=33000, speed=1819.86/s totalWork=7
2021-07-11 13:42:21,142 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=33400, speed=1791.31/s totalWork=7
2021-07-11 13:42:21,144 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=33500, speed=1796.48/s totalWork=7
2021-07-11 13:42:21,151 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=4 sync_batch_size=100 processed_result=34000, speed=1822.61/s totalWork=7
2021-07-11 13:42:21,665 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=34400, speed=1794.62/s totalWork=7
2021-07-11 13:42:21,668 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=34500, speed=1799.56/s totalWork=7
2021-07-11 13:42:21,677 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=35000, speed=1824.74/s totalWork=7
2021-07-11 13:42:22,203 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=6 sync_batch_size=100 processed_result=35500, speed=1801.43/s totalWork=7
2021-07-11 13:42:22,205 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=35600, speed=1806.32/s totalWork=7
2021-07-11 13:42:22,212 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=36000, speed=1826.02/s totalWork=7
2021-07-11 13:42:22,725 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=7 sync_batch_size=100 processed_result=36100, speed=1784.58/s totalWork=7
2021-07-11 13:42:22,727 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=36186, speed=1788.66/s totalWork=7
2021-07-11 13:42:23,249 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=6 sync_batch_size=100 processed_result=36772, speed=1772.01/s totalWork=7
2021-07-11 13:42:23,251 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=36872, speed=1776.61/s totalWork=7
2021-07-11 13:42:23,255 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=3 sync_batch_size=100 processed_result=37072, speed=1785.95/s totalWork=7
2021-07-11 13:42:23,771 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=7 sync_batch_size=100 processed_result=37358, speed=1755.97/s totalWork=7
2021-07-11 13:42:23,773 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=37458, speed=1760.50/s totalWork=7
2021-07-11 13:42:23,783 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=38044, speed=1787.25/s totalWork=7
2021-07-11 13:42:24,176 WARNI [DNFCalculating] 计算线程:1476: 所有工作线程均已完成计算，总计用时=22.18s
2021-07-11 13:42:24,295 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: after join remaining_qize=4 sync_batch_size=100 processed_result=38044, speed=1745.28/s totalWork=7
2021-07-11 13:42:24,297 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=3 sync_batch_size=100 processed_result=38130, speed=1749.07/s totalWork=7
2021-07-11 13:42:24,300 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: after final remaining_qize=0 sync_batch_size=100 processed_result=38400, speed=1761.15/s totalWork=7
