2021-07-11 20:28:09,830 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 20:28:09,880 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-11 20:28:27,586 ERROR [DNFCalculating] 载入json:3481: list index out of range
2021-07-11 20:29:08,343 INFO  [DNFCalculating] 计算线程:1354: 开始计算
2021-07-11 20:29:14,166 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=7000, speed=1288.20/s totalWork=7
2021-07-11 20:29:14,168 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=7100, speed=1306.31/s totalWork=7
2021-07-11 20:29:14,177 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=8000, speed=1469.48/s totalWork=7
2021-07-11 20:29:14,689 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=8100, speed=1359.87/s totalWork=7
2021-07-11 20:29:14,691 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=8200, speed=1376.08/s totalWork=7
2021-07-11 20:29:14,699 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=9000, speed=1508.45/s totalWork=7
2021-07-11 20:29:15,212 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=13 sync_batch_size=100 processed_result=9200, speed=1419.88/s totalWork=7
2021-07-11 20:29:15,214 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=12 sync_batch_size=100 processed_result=9300, speed=1435.02/s totalWork=7
2021-07-11 20:29:15,221 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=10000, speed=1541.15/s totalWork=7
2021-07-11 20:29:15,735 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=10500, speed=1499.57/s totalWork=7
2021-07-11 20:29:15,737 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=10600, speed=1513.42/s totalWork=7
2021-07-11 20:29:15,741 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=11000, speed=1569.42/s totalWork=7
2021-07-11 20:29:16,257 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=11500, speed=1528.28/s totalWork=7
2021-07-11 20:29:16,259 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=11600, speed=1541.16/s totalWork=7
2021-07-11 20:29:16,263 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=12000, speed=1593.46/s totalWork=7
2021-07-11 20:29:16,780 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=12700, speed=1578.11/s totalWork=7
2021-07-11 20:29:16,782 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=12800, speed=1590.24/s totalWork=7
2021-07-11 20:29:16,785 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=13000, speed=1614.49/s totalWork=7
2021-07-11 20:29:17,303 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=13900, speed=1621.89/s totalWork=7
2021-07-11 20:29:17,304 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=14000, speed=1633.35/s totalWork=7
2021-07-11 20:29:17,825 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=14800, speed=1627.62/s totalWork=7
2021-07-11 20:29:17,827 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=14900, speed=1638.42/s totalWork=7
2021-07-11 20:29:17,828 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=15000, speed=1649.14/s totalWork=7
2021-07-11 20:29:17,838 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=16000, speed=1757.26/s totalWork=7
2021-07-11 20:29:18,348 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=16000, speed=1663.96/s totalWork=7
2021-07-11 20:29:18,350 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=16100, speed=1674.04/s totalWork=7
2021-07-11 20:29:18,359 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=17000, speed=1765.89/s totalWork=7
2021-07-11 20:29:18,871 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=17200, speed=1696.57/s totalWork=7
2021-07-11 20:29:18,872 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=17300, speed=1706.16/s totalWork=7
2021-07-11 20:29:18,879 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=2 sync_batch_size=100 processed_result=18000, speed=1773.98/s totalWork=7
2021-07-11 20:29:19,393 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=13 sync_batch_size=100 processed_result=18200, speed=1707.21/s totalWork=7
2021-07-11 20:29:19,395 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=12 sync_batch_size=100 processed_result=18300, speed=1716.30/s totalWork=7
2021-07-11 20:29:19,402 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=19000, speed=1780.79/s totalWork=7
2021-07-11 20:29:19,915 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=8 sync_batch_size=100 processed_result=19500, speed=1743.75/s totalWork=7
2021-07-11 20:29:19,917 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=19600, speed=1752.38/s totalWork=7
2021-07-11 20:29:19,922 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=3 sync_batch_size=100 processed_result=20000, speed=1787.35/s totalWork=7
2021-07-11 20:29:20,438 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=13 sync_batch_size=100 processed_result=20300, speed=1734.21/s totalWork=7
2021-07-11 20:29:20,440 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=12 sync_batch_size=100 processed_result=20400, speed=1742.54/s totalWork=7
2021-07-11 20:29:20,446 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=21000, speed=1792.80/s totalWork=7
2021-07-11 20:29:20,961 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=21600, speed=1766.34/s totalWork=7
2021-07-11 20:29:20,963 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=21700, speed=1774.35/s totalWork=7
2021-07-11 20:29:20,966 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=22000, speed=1798.37/s totalWork=7
2021-07-11 20:29:21,484 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=22600, speed=1772.37/s totalWork=7
2021-07-11 20:29:21,486 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=22700, speed=1779.95/s totalWork=7
2021-07-11 20:29:21,490 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=23000, speed=1802.99/s totalWork=7
2021-07-11 20:29:22,007 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=23800, speed=1792.94/s totalWork=7
2021-07-11 20:29:22,008 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=23900, speed=1800.25/s totalWork=7
2021-07-11 20:29:22,010 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=24000, speed=1807.58/s totalWork=7
2021-07-11 20:29:22,530 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=24900, speed=1804.71/s totalWork=7
2021-07-11 20:29:22,531 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=25000, speed=1811.76/s totalWork=7
2021-07-11 20:29:23,052 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=25900, speed=1808.70/s totalWork=7
2021-07-11 20:29:23,053 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=26000, speed=1815.52/s totalWork=7
2021-07-11 20:29:23,064 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=27000, speed=1883.91/s totalWork=7
2021-07-11 20:29:23,575 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=27100, speed=1825.82/s totalWork=7
2021-07-11 20:29:23,577 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=27200, speed=1832.42/s totalWork=7
2021-07-11 20:29:23,585 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=28000, speed=1885.24/s totalWork=7
2021-07-11 20:29:24,097 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=28000, speed=1822.35/s totalWork=7
2021-07-11 20:29:24,099 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=28100, speed=1828.71/s totalWork=7
2021-07-11 20:29:24,619 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=7 sync_batch_size=100 processed_result=28900, speed=1819.11/s totalWork=7
2021-07-11 20:29:24,621 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=29000, speed=1825.24/s totalWork=7
2021-07-11 20:29:25,143 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=29600, speed=1803.76/s totalWork=7
2021-07-11 20:29:25,144 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=29700, speed=1809.69/s totalWork=7
2021-07-11 20:29:25,149 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=30000, speed=1827.53/s totalWork=7
2021-07-11 20:29:25,665 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=8 sync_batch_size=100 processed_result=30700, speed=1813.09/s totalWork=7
2021-07-11 20:29:25,667 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=30800, speed=1818.73/s totalWork=7
2021-07-11 20:29:25,670 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=31000, speed=1830.27/s totalWork=7
2021-07-11 20:29:26,188 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=31500, speed=1804.62/s totalWork=7
2021-07-11 20:29:26,190 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=31600, speed=1810.14/s totalWork=7
2021-07-11 20:29:26,195 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=32000, speed=1832.53/s totalWork=7
2021-07-11 20:29:26,742 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=32700, speed=1815.73/s totalWork=7
2021-07-11 20:29:26,744 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=32800, speed=1821.09/s totalWork=7
2021-07-11 20:29:26,746 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=33000, speed=1831.94/s totalWork=7
2021-07-11 20:29:27,265 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=33600, speed=1813.10/s totalWork=7
2021-07-11 20:29:27,266 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=33700, speed=1818.33/s totalWork=7
2021-07-11 20:29:27,269 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=34000, speed=1834.17/s totalWork=7
2021-07-11 20:29:27,787 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=34800, speed=1826.30/s totalWork=7
2021-07-11 20:29:27,789 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=34900, speed=1831.42/s totalWork=7
2021-07-11 20:29:27,791 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=35000, speed=1836.47/s totalWork=7
2021-07-11 20:29:28,310 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=35800, speed=1828.62/s totalWork=7
2021-07-11 20:29:28,312 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=35900, speed=1833.59/s totalWork=7
2021-07-11 20:29:28,314 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=36000, speed=1838.56/s totalWork=7
2021-07-11 20:29:28,832 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=36700, speed=1825.87/s totalWork=7
2021-07-11 20:29:28,834 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=36800, speed=1830.68/s totalWork=7
2021-07-11 20:29:28,837 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=37000, speed=1840.40/s totalWork=7
2021-07-11 20:29:29,356 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=8 sync_batch_size=100 processed_result=37700, speed=1828.04/s totalWork=7
2021-07-11 20:29:29,357 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=37800, speed=1832.76/s totalWork=7
2021-07-11 20:29:29,360 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=38000, speed=1842.23/s totalWork=7
2021-07-11 20:29:29,878 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=12 sync_batch_size=100 processed_result=38600, speed=1825.41/s totalWork=7
2021-07-11 20:29:29,880 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=11 sync_batch_size=100 processed_result=38700, speed=1830.01/s totalWork=7
2021-07-11 20:29:29,883 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=39000, speed=1843.89/s totalWork=7
2021-07-11 20:29:30,401 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=8 sync_batch_size=100 processed_result=39800, speed=1836.79/s totalWork=7
2021-07-11 20:29:30,403 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=39900, speed=1841.24/s totalWork=7
2021-07-11 20:29:30,404 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=40000, speed=1845.77/s totalWork=7
2021-07-11 20:29:30,924 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=40600, speed=1829.54/s totalWork=7
2021-07-11 20:29:30,925 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=40700, speed=1833.91/s totalWork=7
2021-07-11 20:29:30,929 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=41000, speed=1847.18/s totalWork=7
2021-07-11 20:29:31,447 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=41600, speed=1831.47/s totalWork=7
2021-07-11 20:29:31,448 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=41700, speed=1835.77/s totalWork=7
2021-07-11 20:29:31,451 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=42000, speed=1848.69/s totalWork=7
2021-07-11 20:29:31,969 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=42700, speed=1837.62/s totalWork=7
2021-07-11 20:29:31,971 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=42800, speed=1841.81/s totalWork=7
2021-07-11 20:29:31,974 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=43000, speed=1850.18/s totalWork=7
2021-07-11 20:29:32,491 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=43900, speed=1847.73/s totalWork=7
2021-07-11 20:29:32,493 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=44000, speed=1851.82/s totalWork=7
2021-07-11 20:29:33,014 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=11 sync_batch_size=100 processed_result=44900, speed=1849.12/s totalWork=7
2021-07-11 20:29:33,017 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=10 sync_batch_size=100 processed_result=45000, speed=1853.06/s totalWork=7
2021-07-11 20:29:33,028 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=0 sync_batch_size=100 processed_result=46000, speed=1893.35/s totalWork=7
2021-07-11 20:29:33,537 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=46100, speed=1858.52/s totalWork=7
2021-07-11 20:29:33,539 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=8 sync_batch_size=100 processed_result=46200, speed=1862.38/s totalWork=7
