2021-07-09 16:31:40,884 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-09 16:31:40,915 DEBUG [urllib3.connectionpool] _new_conn:971: Starting new HTTPS connection (1): pan.lanzous.com:443
2021-07-09 16:32:21,824 INFO  [DNFCalculating] 计算线程:1354: 开始计算
2021-07-09 16:32:22,622 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=0 sync_batch_size=100 processed_result=0, speed=0.00/s totalWork=0
2021-07-09 16:32:23,221 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=0 sync_batch_size=100 processed_result=0, speed=0.00/s totalWork=0
2021-07-09 16:32:23,837 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=0 sync_batch_size=100 processed_result=0, speed=0.00/s totalWork=0
2021-07-09 16:32:24,426 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=0 sync_batch_size=100 processed_result=0, speed=0.00/s totalWork=7
2021-07-09 16:32:24,959 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=2 sync_batch_size=100 processed_result=0, speed=0.00/s totalWork=7
2021-07-09 16:32:25,466 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=3 sync_batch_size=100 processed_result=200, speed=66.30/s totalWork=7
2021-07-09 16:32:25,974 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=4 sync_batch_size=100 processed_result=500, speed=141.86/s totalWork=7
2021-07-09 16:32:26,482 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=5 sync_batch_size=100 processed_result=900, speed=223.24/s totalWork=7
2021-07-09 16:32:26,483 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=4 sync_batch_size=100 processed_result=1000, speed=247.93/s totalWork=7
2021-07-09 16:32:27,004 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=7 sync_batch_size=100 processed_result=1400, speed=307.40/s totalWork=7
2021-07-09 16:32:27,006 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=6 sync_batch_size=100 processed_result=1500, speed=329.22/s totalWork=7
2021-07-09 16:32:27,012 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=1 sync_batch_size=100 processed_result=2000, speed=438.39/s totalWork=7
2021-07-09 16:32:27,527 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=6 sync_batch_size=100 processed_result=2100, speed=413.65/s totalWork=7
2021-07-09 16:32:27,528 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=5 sync_batch_size=100 processed_result=2200, speed=433.20/s totalWork=7
2021-07-09 16:32:28,049 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=10 sync_batch_size=100 processed_result=2700, speed=482.20/s totalWork=7
2021-07-09 16:32:28,051 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=9 sync_batch_size=100 processed_result=2800, speed=499.93/s totalWork=7
2021-07-09 16:32:28,054 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result periodly report remaining_qize=7 sync_batch_size=100 processed_result=3000, speed=535.30/s totalWork=7
2021-07-09 16:32:28,571 INFO  [DNFCalculating] log_result_queue_info:1367: calc#1: 排行: try_fetch_result_in_background remaining_qize=9 sync_batch_size=100 processed_result=3700, speed=604.42/s totalWork=7
